Sector,Type,Name,Link
58,SNIa,2022abhx,https://tess.mit.edu/public/tesstransients/images/sector58/lc_2022abhx_cleaned.png
58,SNIa,2022abcq,https://tess.mit.edu/public/tesstransients/images/sector58/lc_2022abcq_cleaned.png
58,SNIa,2022ablu,https://tess.mit.edu/public/tesstransients/images/sector58/lc_2022ablu_cleaned.png
58,SNIa,2022aaif,https://tess.mit.edu/public/tesstransients/images/sector58/lc_2022aaif_cleaned.png
58,SNIa,2022zsk,https://tess.mit.edu/public/tesstransients/images/sector58/lc_2022zsk_cleaned.png
59,SNIa,2022adub,https://tess.mit.edu/public/tesstransients/images/sector59/lc_2022adub_cleaned.png
59,SNIa,2022acyr,https://tess.mit.edu/public/tesstransients/images/sector59/lc_2022acyr_cleaned.png
59,SNIa,2022abwi,https://tess.mit.edu/public/tesstransients/images/sector59/lc_2022abwi_cleaned.png
60,SNIa,2023su,https://tess.mit.edu/public/tesstransients/images/sector60/lc_2023su_cleaned.png
60,SNIa,2023iy,https://tess.mit.edu/public/tesstransients/images/sector60/lc_2023iy_cleaned.png
60,SNIa,2023qb,https://tess.mit.edu/public/tesstransients/images/sector60/lc_2023qb_cleaned.png
60,SNIa,2023rn,https://tess.mit.edu/public/tesstransients/images/sector60/lc_2023rn_cleaned.png
61,SNIa,2023bmf,https://tess.mit.edu/public/tesstransients/images/sector61/lc_2023bmf_cleaned.png
61,SNIa,2023bee,https://tess.mit.edu/public/tesstransients/images/sector61/lc_2023bee_cleaned.png
61,SNIa,2023bms,https://tess.mit.edu/public/tesstransients/images/sector61/lc_2023bms_cleaned.png
61,SNIa,2023aoz,https://tess.mit.edu/public/tesstransients/images/sector61/lc_2023aoz_cleaned.png
62,SNIa,2023clz,https://tess.mit.edu/public/tesstransients/images/sector62/lc_2023clz_cleaned.png
62,SNIax[02cx-li,ke] 2023bsr,https://tess.mit.edu/public/tesstransients/images/sector62/lc_ke] 2023bsr_cleaned.png
