sector,type,name
35,Unclassified,2021eog
35,Unclassified,2021fba
35,Unclassified,2021gfy
35,Unclassified,2021cmf
35,Unclassified,2021cmr
35,Unclassified,2021dpy
35,Unclassified,2021epr
35,Unclassified,2021dnx
35,Unclassified,2021dml
35,Unclassified,2021djv
35,Unclassified,2021dvm
35,Unclassified,2021dce
35,Unclassified,2021dvt
35,CV,2021css
35,Unclassified,2021dwu
35,Unclassified,2021efn
35,Unclassified,2021efq
35,Unclassified,2021dxg
35,Unclassified,2021dju
35,Unclassified,2021dwt
35,Unclassified,2021dzt
35,Unclassified,2021hbo
36,Unclassified,2021fud
36,Unclassified,2021gfz
36,Unclassified,2021htd
36,Unclassified,2021hzd
36,SNIa,2021gkb
36,Unclassified,2021gfh
36,Unclassified,2021gte
36,Unclassified,2021fan
36,Unclassified,2021fri
36,Unclassified,2021fru
36,Unclassified,2021frw
36,Unclassified,2021frz
36,SNIa,2021ftu
36,Unclassified,2021fvj
36,Unclassified,2021fvo
36,Unclassified,2021fvp
36,Unclassified,2021fvx
36,Unclassified,2021fzb
36,Unclassified,2021gug
36,Unclassified,2021gui
36,Unclassified,2021gxu
36,SNIa,2021hup
36,Unclassified,2021jks
36,Unclassified,2021jrv
36,Unclassified,2021fte
36,Unclassified,2021fvf
36,Unclassified,2021flg
36,Unclassified,2021fvc
36,Unclassified,2021fxv
36,Unclassified,2021gfw
36,Unclassified,2021gst
36,Unclassified,2021guj
36,Unclassified,2021gup
36,Unclassified,2021gvp
36,Unclassified,2021hao
36,Unclassified,2021hhw
36,Unclassified,2021hoq
36,Unclassified,2021hyq
36,Unclassified,2021iwq
36,SNIa,2021hsg
36,Unclassified,2021ezx
36,Unclassified,2021flr
36,Unclassified,2021fmw
36,Unclassified,2021fmy
36,SNIa,2021gwn
36,Unclassified,2021hpj
36,Unclassified,2021gbp
36,Unclassified,2021hpe
36,Unclassified,2021hph
36,Unclassified,2021kne
36,Unclassified,2021knf
36,Unclassified,2021ico
36,Unclassified,2021hpf
36,Unclassified,2021hoa
36,Unclassified,2021hit
36,Unclassified,2021hkj
36,Unclassified,2021hkl
36,Unclassified,2021hlg
36,SNIa,2021hfq
36,Unclassified,2021hfv
36,Unclassified,2021hoe
36,Unclassified,2021hbn
36,Unclassified,2021hcx
36,Unclassified,2021hde
36,Unclassified,2021kpd
37,Unclassified,2021jbd
37,Unclassified,2021jbr
37,Unclassified,2021ksl
37,Unclassified,2021nmo
37,Unclassified,2021nop
37,Unclassified,2021npc
37,Unclassified,2021npt
37,Unclassified,2021npv
37,Unclassified,2021nvb
37,Unclassified,2021nvl
37,Unclassified,2021qnh
37,SNIa,2021hvo
37,Unclassified,2021ibr
37,Unclassified,2021jbh
37,Unclassified,2021jbu
37,Unclassified,2021jbv
37,Unclassified,2021hvp
37,Unclassified,2021imt
37,Unclassified,2021isk
37,Unclassified,2021isl
37,Unclassified,2021ism
37,SNIa-91bg-lik,e 2021jbp
37,Unclassified,2021jlm
37,Unclassified,2021jtw
37,Unclassified,2021myb
37,Unclassified,2021nbh
37,Unclassified,2021nbw
37,Unclassified,2021ndl
37,Unclassified,2021ndn
37,Unclassified,2021nlu
37,Unclassified,2021nlv
37,Unclassified,2021nmj
37,CV,2021ife
37,Unclassified,2021isy
37,Unclassified,2021jbe
37,Unclassified,2021jui
37,Unclassified,2021kbu
37,Unclassified,2021mnn
37,Unclassified,2021mzy
37,Unclassified,2021ned
37,Unclassified,2021nev
37,Unclassified,2021nlk
37,Unclassified,2021nwf
37,Unclassified,2021pam
37,Unclassified,2021pex
37,Unclassified,2021hvd
37,Unclassified,2021kjy
37,Unclassified,2021hvf
37,SNII,2021ijh
37,Unclassified,2021jrl
37,Unclassified,2021kdl
37,Unclassified,2021kei
37,Unclassified,2021kgi
37,Unclassified,2021kiq
37,Unclassified,2021kky
37,Unclassified,2021kox
37,Unclassified,2021kef
37,SNIIn,2021jbi
37,CV,2021jby
37,Unclassified,2021jkj
37,Unclassified,2021hvr
37,Unclassified,2021jaa
37,Unclassified,2021jtv
37,Unclassified,2021juc
37,Unclassified,2021kil
37,Unclassified,2021kkl
37,Unclassified,2021kkm
37,Unclassified,2021kkt
37,Unclassified,2021klj
37,Unclassified,2021kln
37,Unclassified,2021kmg
37,Unclassified,2021kmj
37,Unclassified,2021kmm
37,Unclassified,2021ifv
37,Unclassified,2021knm
37,Unclassified,2021knn
37,Unclassified,2021knp
37,SNIa,2021iff
37,Unclassified,2021koi
37,Unclassified,2021knl
37,Unclassified,2021ieq
37,Unclassified,2021jah
38,SNII,2021ltk
38,Unclassified,2021muw
38,Unclassified,2021lws
38,Unclassified,2021pob
38,Unclassified,2021loa
38,Unclassified,2021lob
38,Unclassified,2021mgg
38,Unclassified,2021msn
38,Unclassified,2021msr
38,Unclassified,2021nam
38,Unclassified,2021nan
38,Unclassified,2021nao
38,Unclassified,2021njr
38,Unclassified,2021nke
38,Unclassified,2021nak
38,Unclassified,2021njq
38,Unclassified,2021kzb
38,Unclassified,2021mil
38,Unclassified,2021ktl
38,Unclassified,2021ktq
38,Unclassified,2021kvp
38,Unclassified,2021nrw
38,Unclassified,2021kpz
38,Unclassified,2021kti
38,Unclassified,2021kvy
38,Unclassified,2021nnz
39,Unclassified,2021qxa
39,Unclassified,2021piy
39,Unclassified,2021quw
39,Unclassified,2021okj
39,Unclassified,2021pje
39,Unclassified,2021pod
39,Unclassified,2021qcv
39,Unclassified,2021qdc
39,Unclassified,2021qen
39,Unclassified,2021pbc
39,Unclassified,2021qot
39,Unclassified,2021qpb
39,Unclassified,2021qut
39,Unclassified,2021qit
39,Unclassified,2021qpc
39,Unclassified,2021odw
39,Unclassified,2021opt
39,Unclassified,2021oum
39,Unclassified,2021oun
39,Unclassified,2021paz
39,Unclassified,2021pfg
39,Unclassified,2021oim
39,Unclassified,2021ouk
39,Unclassified,2021oww
39,Unclassified,2021nwl
39,Unclassified,2021nwm
39,Unclassified,2021nwt
39,Unclassified,2021rhx
39,Unclassified,2021nrt
39,Unclassified,2021nru
39,Unclassified,2021nwi
39,Unclassified,2021nwj
39,Unclassified,2021nwk
39,Unclassified,2021nws
39,Unclassified,2021nww
39,Unclassified,2021nwu
39,Unclassified,2021nny
39,Unclassified,2021nry
40,Unclassified,2021qxb
40,SNIa,2021rax
40,Unclassified,2021rmu
40,Unclassified,2021sgr
40,Unclassified,2021shg
40,SNIa,2021soe
40,SNIa,2021ssv
40,Unclassified,2021tvh
40,Unclassified,2021txj
40,Unclassified,2021rdk
40,SNIa,2021rgm
40,CV,2021rhi
40,Unclassified,2021rin
40,Unclassified,2021rmj
40,Unclassified,2021sih
40,Unclassified,2021sij
40,Unclassified,2021tdw
40,Unclassified,2021tel
40,Unclassified,2021tql
40,Unclassified,2021ttf
40,Unclassified,2021rhh
40,Unclassified,2021rhl
40,Unclassified,2021rna
40,Unclassified,2021sbk
40,SNIa-pec,2021scb
40,Unclassified,2021spd
40,Unclassified,2021stc
40,Unclassified,2021sws
40,Unclassified,2021tfa
40,SNIIn,2021vma
40,Unclassified,2021rij
40,Unclassified,2021tod
40,Unclassified,2021tsh
40,Unclassified,2021txo
40,Unclassified,2021rbo
40,Unclassified,2021rmv
40,Unclassified,2021rxv
40,Unclassified,2021sov
40,Unclassified,2021soz
40,Unclassified,2021sps
40,Unclassified,2021tgw
40,Unclassified,2021tjx
40,Unclassified,2021tqp
40,Unclassified,2021ttk
40,Unclassified,2021tus
40,Unclassified,2021rgk
40,Unclassified,2021riq
40,Unclassified,2021rjf
40,Unclassified,2021rme
40,Unclassified,2021rvv
40,Unclassified,2021rxs
40,Unclassified,2021scv
40,Unclassified,2021sfl
40,Unclassified,2021shh
40,Unclassified,2021sip
40,Unclassified,2021svj
40,Unclassified,2021swa
40,Unclassified,2021swr
40,SNIa,2021sxf
40,Unclassified,2021tnf
40,Unclassified,2021ttj
40,SNIa,2021ubo
40,Unclassified,2021uvq
40,Unclassified,2021rki
40,SNIa,2021sis
40,Unclassified,2021six
40,Unclassified,2021swz
40,Unclassified,2021tmk
40,Unclassified,2021uac
40,Unclassified,2021sbn
40,Unclassified,2021scw
40,Unclassified,2021sec
40,Unclassified,2021ser
40,Unclassified,2021sjb
40,Unclassified,2021slt
40,Unclassified,2021swp
40,Unclassified,2021tbs
40,Unclassified,2021tev
40,Unclassified,2021tit
40,Unclassified,2021ttn
40,Unclassified,2021tvi
40,Unclassified,2021ril
40,Unclassified,2021rlp
40,Unclassified,2021rtb
40,Unclassified,2021rtl
40,Unclassified,2021rto
40,Unclassified,2021rtp
40,Unclassified,2021rug
40,Unclassified,2021rus
40,Unclassified,2021rvj
40,Unclassified,2021rvo
40,Unclassified,2021rye
40,SNIa,2021ses
40,Unclassified,2021sim
40,Unclassified,2021sir
40,Unclassified,2021slb
40,Unclassified,2021spz
40,Unclassified,2021sug
40,Unclassified,2021sxa
40,Unclassified,2021sxg
40,Unclassified,2021tcp
40,Unclassified,2021tiw
40,Unclassified,2021ttz
40,Unclassified,2021tur
40,Unclassified,2021rgl
40,Unclassified,2021rtq
40,Unclassified,2021sbm
40,Unclassified,2021sea
40,Unclassified,2021slm
40,Unclassified,2021svl
40,Unclassified,2021uid
40,Unclassified,2021uvs
40,SNII,2021uuz
40,Unclassified,2021rgz
40,SNIa,2021rde
40,Unclassified,2021rdi
40,Unclassified,2021rhp
40,Unclassified,2021rle
40,Unclassified,2021sdn
40,Unclassified,2021seb
40,Unclassified,2021shr
40,Unclassified,2021sla
40,Unclassified,2021tcg
40,Unclassified,2021tch
40,Unclassified,2021tne
40,Unclassified,2021ttl
40,Unclassified,2021ugt
40,Unclassified,2021rip
40,Unclassified,2021rth
40,Unclassified,2021rtm
40,SNIa,2021sfh
40,Unclassified,2021tck
40,Unclassified,2021tcl
40,Unclassified,2021tga
40,Unclassified,2021tlg
40,SNII,2021tmb
40,Unclassified,2021tpl
40,Unclassified,2021tpm
40,Unclassified,2021rcv
40,Unclassified,2021sle
40,Unclassified,2021txl
40,Unclassified,2021rct
40,Unclassified,2021rvz
40,Unclassified,2021tce
40,Unclassified,2021rbd
40,Unclassified,2021rfy
40,Unclassified,2021tom
41,Unclassified,2021uer
41,Unclassified,2021uew
41,Unclassified,2021uez
41,Unclassified,2021uhb
41,Unclassified,2021uig
41,Unclassified,2021ucs
41,Unclassified,2021ucu
41,SNIa,2021udg
41,Unclassified,2021ues
41,AGN,2021vkq
41,Unclassified,2021vps
41,Unclassified,2021vzh
41,CV,2021vzy
41,Unclassified,2021vll
41,Unclassified,2021vvz
41,Unclassified,2021vzu
41,Unclassified,2021wbp
41,Unclassified,2021uhw
41,Unclassified,2021urs
41,Unclassified,2021uyp
41,Unclassified,2021vgh
41,Unclassified,2021via
41,SNIa,2021vib
41,Unclassified,2021vwj
41,Unclassified,2021wkj
41,SNIa,2021udt
41,Unclassified,2021ugn
41,Unclassified,2021uhv
41,Unclassified,2021uio
41,Unclassified,2021uit
41,Unclassified,2021uiw
41,Unclassified,2021umu
41,Unclassified,2021uqt
41,Unclassified,2021vxm
41,Unclassified,2021why
41,Unclassified,2021wmh
41,Unclassified,2021wnw
41,Unclassified,2021xts
41,Unclassified,2021uco
41,SNIa,2021ucq
41,SNIa,2021udu
41,Unclassified,2021uiv
41,Unclassified,2021utr
41,Unclassified,2021uwh
41,Unclassified,2021vhw
41,Unclassified,2021vhx
41,Unclassified,2021vhz
41,Unclassified,2021vqd
41,Unclassified,2021wab
41,Unclassified,2021wwt
41,Unclassified,2021ucn
41,SNIa,2021uef
41,SNIa,2021uhz
41,Unclassified,2021umt
41,Unclassified,2021uuk
41,Unclassified,2021vaj
41,Unclassified,2021vpz
41,Unclassified,2021vqh
41,Unclassified,2021vui
41,SNIa,2021udo
41,Unclassified,2021ufr
41,Unclassified,2021unw
41,Unclassified,2021urj
41,Unclassified,2021uzb
41,Unclassified,2021vtv
41,Unclassified,2021vzn
41,Unclassified,2021wfh
41,Unclassified,2021wfu
41,Unclassified,2021wfw
41,Unclassified,2021wfy
41,Unclassified,2021wgo
41,Mdwarf,2021wkx
41,Unclassified,2021xrp
41,Unclassified,2021xrv
41,Unclassified,2021uqr
41,Unclassified,2021urf
41,Unclassified,2021uri
41,Unclassified,2021uyv
41,Unclassified,2021vvl
41,Unclassified,2021wic
41,Unclassified,2021udq
41,Unclassified,2021uhp
41,Unclassified,2021uqs
41,Unclassified,2021uyd
41,Unclassified,2021vsa
41,Unclassified,2021wfs
41,Unclassified,2021ugm
41,Unclassified,2021uin
41,Unclassified,2021uja
41,Unclassified,2021uof
41,Unclassified,2021usx
41,Unclassified,2021utq
41,Unclassified,2021uzj
41,Unclassified,2021vfq
41,Unclassified,2021vjb
41,Unclassified,2021voq
41,Unclassified,2021vvv
41,Unclassified,2021wgi
41,Unclassified,2021wgq
41,Unclassified,2021wkk
41,Unclassified,2021vpf
41,Unclassified,2021ufl
41,Unclassified,2021ufo
41,Unclassified,2021uni
41,Unclassified,2021uwy
41,Unclassified,2021vmd
41,Unclassified,2021ufn
41,Unclassified,2021vdz
41,Unclassified,2021vxf
41,Unclassified,2021wcm
42,SNIa,2021wzo
42,SNIa,2021xes
42,Unclassified,2021xik
42,Unclassified,2021xjk
42,Unclassified,2021xku
42,Unclassified,2021xns
42,Unclassified,2021xnz
42,Unclassified,2021xob
42,Unclassified,2021xpz
42,SNIa,2021xte
42,Unclassified,2021xuf
42,SNIa,2021xuj
42,Unclassified,2021xuk
42,SNIa,2021xzl
42,Unclassified,2021ygb
42,Unclassified,2021ykp
42,Unclassified,2021ykr
42,Unclassified,2021yqf
42,Unclassified,2021yvl
42,Unclassified,2021zpn
42,Unclassified,2021zpw
42,Unclassified,2021zvq
42,Unclassified,2021ydp
42,Unclassified,2021wzu
42,Unclassified,2021wzw
42,Unclassified,2021xeq
42,Unclassified,2021xgw
42,Unclassified,2021xhz
42,Unclassified,2021xib
42,Unclassified,2021xim
42,Unclassified,2021xpy
42,Unclassified,2021xqq
42,Unclassified,2021ycp
42,Unclassified,2021yiq
42,Unclassified,2021yko
42,Unclassified,2021ykq
42,Unclassified,2021ymy
42,Unclassified,2021yso
42,Unclassified,2021yti
42,Unclassified,2021zbt
42,Unclassified,2021zln
42,Unclassified,2021zmv
42,Unclassified,2021znh
42,Unclassified,2021zuq
42,Unclassified,2021zvj
42,Unclassified,2021aaxd
42,SNIIn,2021yyy
42,Unclassified,2021wzv
42,SNIa,2021xan
42,Unclassified,2021xet
42,Unclassified,2021xev
42,Unclassified,2021xgv
42,Unclassified,2021xgy
42,Unclassified,2021xhb
42,Unclassified,2021xhi
42,Unclassified,2021xhk
42,Unclassified,2021xhn
42,Unclassified,2021xia
42,Unclassified,2021xiw
42,Unclassified,2021xnm
42,Unclassified,2021xnq
42,Unclassified,2021xqs
42,Unclassified,2021xqu
42,Unclassified,2021yoc
42,Unclassified,2021ytm
42,SNIa,2021ybw
42,SNIa,2021ycy
42,SNIa,2021yly
42,Unclassified,2021yxi
42,Unclassified,2021zag
42,Unclassified,2021zba
42,SNIa,2021ydb
42,Unclassified,2021zmc
42,Unclassified,2021zmk
42,Unclassified,2021zpq
42,Unclassified,2021zps
42,Unclassified,2021zpx
42,Unclassified,2021zsy
42,Unclassified,2021ztd
42,Unclassified,2021zvi
42,Unclassified,2021wwh
42,Unclassified,2021wzp
42,SNIa,2021xbb
42,Unclassified,2021xdl
42,Unclassified,2021xdx
42,Unclassified,2021xlt
42,Unclassified,2021xnb
42,Unclassified,2021xnp
42,Unclassified,2021xnw
42,Unclassified,2021xol
42,Unclassified,2021xql
42,Unclassified,2021xqr
42,Unclassified,2021xwz
42,Unclassified,2021xxb
42,Unclassified,2021yco
42,Unclassified,2021yif
42,Unclassified,2021ytq
42,Unclassified,2021yvo
42,Unclassified,2021yvr
42,Unclassified,2021yvs
42,SNIa,2021xxz
42,SNIa,2021yyc
42,Unclassified,2021zlp
42,Unclassified,2021zml
42,Unclassified,2021zyn
42,Unclassified,2021aajo
42,SNIIn,2021wly
42,Unclassified,2021xhc
42,Unclassified,2021xhf
42,Unclassified,2021xhg
42,Unclassified,2021xhh
42,Unclassified,2021xhm
42,Unclassified,2021xps
42,Unclassified,2021xwt
42,Unclassified,2021xxs
42,Unclassified,2021xxt
42,Unclassified,2021xxw
42,Unclassified,2021xzi
42,Unclassified,2021yga
42,Unclassified,2021yib
42,Unclassified,2021yic
42,Unclassified,2021ynx
42,Unclassified,2021ysk
42,Unclassified,2021yvt
42,SNIa,2021yik
42,SNIa,2021yyu
42,Unclassified,2021zmu
42,Unclassified,2021zop
42,Unclassified,2021zoy
42,Unclassified,2021zut
42,Unclassified,2021aaoe
42,Unclassified,2021xhl
42,Unclassified,2021xip
42,Unclassified,2021xis
42,Unclassified,2021xjq
42,Unclassified,2021xqh
42,Unclassified,2021xrc
42,Unclassified,2021xrd
42,Unclassified,2021xxm
42,Unclassified,2021ycl
42,Unclassified,2021yiy
42,SNIb,2021ylm
42,Unclassified,2021ynq
42,Unclassified,2021yqc
42,SNIa,2021xhj
42,SNIa,2021ysn
42,Unclassified,2021abhl
42,Unclassified,2021wpc
42,Unclassified,2021wza
42,Unclassified,2021xbq
42,Unclassified,2021xbr
42,Unclassified,2021xgp
42,Unclassified,2021xkt
42,Unclassified,2021xoj
42,Unclassified,2021xue
42,SNIa,2021xvg
42,Unclassified,2021yfc
42,Unclassified,2021ygc
42,Unclassified,2021yuu
42,Unclassified,2021yxx
42,Unclassified,2021yye
42,Unclassified,2021yyt
42,SNII,2021yke
42,Unclassified,2021zmm
42,Unclassified,2021znc
42,Unclassified,2021znj
42,Unclassified,2021znp
42,Unclassified,2021zpd
42,Unclassified,2021zpg
42,Unclassified,2021zpt
42,Unclassified,2021zrd
42,Unclassified,2021zuu
42,Unclassified,2021zva
42,Unclassified,2021aavf
42,Unclassified,2021aaxf
42,SNIa,2021wyw
42,Unclassified,2021zuy
42,Unclassified,2021xdj
42,Unclassified,2021xho
42,Unclassified,2021xil
42,Unclassified,2021xni
42,Unclassified,2021xny
42,Unclassified,2021xui
42,Unclassified,2021xzj
42,Unclassified,2021yci
42,Unclassified,2021yfl
42,Unclassified,2021yyw
42,Unclassified,2021yyx
42,Unclassified,2021zkv
42,Unclassified,2021zkw
42,Unclassified,2021zpu
42,Unclassified,2021wpd
42,SNIa,2021xbm
42,Unclassified,2021xls
42,Unclassified,2021xpo
42,Unclassified,2021xqx
42,Unclassified,2021xws
42,SNIa,2021xxn
42,SNIa,2021xzf
42,SNIa,2021ybj
42,Unclassified,2021yde
42,Unclassified,2021yia
42,Unclassified,2021ykk
42,Unclassified,2021ync
42,Unclassified,2021ysj
42,Unclassified,2021ywq
42,Unclassified,2021yyh
42,Unclassified,2021yze
42,SNII,2021yfi
42,SNIa,2021wue
42,Unclassified,2021xbn
42,SNII,2021xhq
42,Unclassified,2021xkq
42,Unclassified,2021xkr
42,Unclassified,2021xlz
42,Unclassified,2021xvu
42,Unclassified,2021xwu
42,Unclassified,2021xzu
42,SNIa,2021yab
42,Unclassified,2021yby
42,Unclassified,2021yfj
42,Unclassified,2021yjr
42,Unclassified,2021ylb
42,Unclassified,2021ylp
42,Unclassified,2021ylu
42,Unclassified,2021ypr
42,Unclassified,2021yps
42,Unclassified,2021ypt
42,Unclassified,2021yqa
42,Unclassified,2021yuh
42,Unclassified,2021yvx
42,Unclassified,2021zkz
42,Unclassified,2021zlv
42,Unclassified,2021zmh
42,Unclassified,2021zmi
42,Unclassified,2021zph
42,Unclassified,2021zpm
42,Unclassified,2021ztj
42,Unclassified,2021ztl
42,Unclassified,2021ztm
42,Unclassified,2021zvo
42,Unclassified,2021acfz
42,SNIa,2021xmj
42,Unclassified,2021xpe
42,Unclassified,2021xpn
42,Unclassified,2021xqg
42,Unclassified,2021yeu
42,Unclassified,2021yhe
42,Unclassified,2021yln
42,Unclassified,2021zdo
42,SNIa,2021wus
42,SNIa,2021xjl
42,Unclassified,2021xph
42,Unclassified,2021xqi
42,Unclassified,2021xvf
42,Unclassified,2021ydc
42,Unclassified,2021yfy
42,Unclassified,2021ygg
42,Unclassified,2021yqd
42,Unclassified,2021zct
42,Unclassified,2021zeu
42,Unclassified,2021zox
42,Unclassified,2021zpc
42,Unclassified,2021xmk
42,SNIa,2021yaj
42,Unclassified,2021yhc
42,Unclassified,2021yxd
42,Unclassified,2021yxe
42,Unclassified,2021zmg
42,Unclassified,2021znv
42,SNIIn,2021yaz
42,Unclassified,2021xog
42,SNIa,2021xoh
42,SNIa,2021xoi
42,Unclassified,2021xpb
42,Unclassified,2021xwk
42,Unclassified,2021ycf
42,Unclassified,2021ysh
42,Unclassified,2021yxb
42,Unclassified,2021yxf
42,Unclassified,2021yxm
42,Unclassified,2021yyd
42,Unclassified,2021yzk
42,Unclassified,2021zai
42,Unclassified,2021zca
42,Unclassified,2021zdr
42,Unclassified,2021zvm
42,Unclassified,2021acyu
42,Unclassified,2021xwm
42,Unclassified,2021yjc
42,Unclassified,2021yqw
42,Unclassified,2021yse
42,Unclassified,2021ysf
42,Unclassified,2021yxp
42,Unclassified,2021yzg
42,Unclassified,2021zce
42,Unclassified,2021zlx
42,Unclassified,2021zuo
42,Unclassified,2021zvs
42,Unclassified,2021xwj
42,Unclassified,2021ybe
42,Unclassified,2021ybi
42,Unclassified,2021yhb
42,Unclassified,2021yon
42,Unclassified,2021zch
42,Unclassified,2021zgj
43,Unclassified,2021aanp
43,SNII,2021aaev
43,Unclassified,2021aapi
43,Unclassified,2021aawm
43,Unclassified,2021aaxb
43,SNIa-91T-like,2021abbl
43,Unclassified,2021abce
43,Other,2021abcf
43,Unclassified,2021abfl
43,Unclassified,2021abjg
43,Unclassified,2021zbu
43,Unclassified,2021zua
43,Unclassified,2021zwz
43,Unclassified,2021aafb
43,Unclassified,2021aaff
43,Unclassified,2021aafs
43,Unclassified,2021aalc
43,SNIa,2021aanc
43,Unclassified,2021aaoz
43,Unclassified,2021abdm
43,Unclassified,2021abef
43,Unclassified,2021abej
43,Unclassified,2021abeo
43,Unclassified,2021aber
43,Unclassified,2021abes
43,Unclassified,2021abet
43,Unclassified,2021abev
43,Unclassified,2021abfd
43,Unclassified,2021abfq
43,Unclassified,2021abfr
43,Unclassified,2021abfu
43,Unclassified,2021abfw
43,Unclassified,2021abfz
43,Unclassified,2021afph
43,Unclassified,2021zvu
43,Unclassified,2021aafj
43,Unclassified,2021aafl
43,Unclassified,2021aaol
43,SNIa,2021aafd
43,SNIa-91T-like,2021aazx
43,Unclassified,2021abms
43,Unclassified,2021afcd
43,Unclassified,2021aaeh
43,Unclassified,2021aaen
43,Unclassified,2021aaof
43,Unclassified,2021aaoi
43,SNIa,2021zoj
43,Unclassified,2021aarc
43,Unclassified,2021aaru
43,Unclassified,2021aarv
43,Unclassified,2021aasd
43,Unclassified,2021aast
43,SNII,2021aatd
43,Unclassified,2021aaul
43,Unclassified,2021aauy
43,Unclassified,2021aaxh
43,Unclassified,2021aaxj
43,Unclassified,2021abcg
43,Unclassified,2021actf
43,SNIa,2021abgd
43,Unclassified,2021zgv
43,Unclassified,2021zrm
43,Unclassified,2021zro
43,SNII,2021zby
43,Unclassified,2021aabj
43,Unclassified,2021aanm
43,Unclassified,2021aavw
43,Unclassified,2021aawy
43,Unclassified,2021abbs
43,Unclassified,2021abbt
43,Unclassified,2021abbu
43,Unclassified,2021zrn
43,Unclassified,2021aafu
43,Unclassified,2021aasm
43,Unclassified,2021abbw
43,Unclassified,2021abou
43,Unclassified,2021aclx
43,SNIa-91bg-lik,e 2021zqs
43,Unclassified,2021aanq
43,Unclassified,2021aaom
43,Unclassified,2021aaon
43,SNIa-SC,2021zny
43,Unclassified,2021aavy
43,Unclassified,2021aawt
43,Unclassified,2021aayi
43,Unclassified,2021abbz
43,Unclassified,2021abcd
43,Unclassified,2021abdl
43,Unclassified,2021abfa
43,Unclassified,2021abfb
43,Unclassified,2021aboh
43,Unclassified,2021zrp
43,Unclassified,2021zrq
43,SNII,2021zex
43,Unclassified,2021aaeb
43,Unclassified,2021aaec
43,Unclassified,2021aaey
43,Unclassified,2021aani
43,SNIa,2021zcv
43,Unclassified,2021aaph
43,Unclassified,2021aaui
43,Unclassified,2021aaur
43,Unclassified,2021aawe
43,Unclassified,2021aaww
43,Unclassified,2021aawz
43,Unclassified,2021aazz
43,Unclassified,2021abdo
43,Unclassified,2021abdp
43,Unclassified,2021abfc
43,Unclassified,2021abfm
43,Unclassified,2021abfp
43,Unclassified,2021abpu
43,Unclassified,2021aabi
43,Unclassified,2021aaho
43,SNII,2021zco
43,SNIIn,2021abbv
43,Unclassified,2021abro
43,Unclassified,2021aavl
43,Unclassified,2021aawg
43,Unclassified,2021aawi
43,Unclassified,2021abhr
43,Unclassified,2021abuj
43,Unclassified,2021abwh
43,Unclassified,2021aaxr
43,Unclassified,2021aabb
43,Unclassified,2021zjh
43,Unclassified,2021aabf
44,Unclassified,2021acgw
44,SNIa-91T-like,2021adad
44,Unclassified,2021addk
44,Unclassified,2021admp
44,Unclassified,2021adnz
44,Unclassified,2021adyp
44,Unclassified,2021affs
44,Unclassified,2021affz
44,SNII,2021abkh
44,Unclassified,2021abma
44,Unclassified,2021abml
44,Unclassified,2021abnr
44,Unclassified,2021acfh
44,Unclassified,2021adeh
44,Unclassified,2021acqh
44,Unclassified,2021acqi
44,Unclassified,2021adce
44,Unclassified,2021adei
44,Unclassified,2021adel
44,Unclassified,2021adww
44,Unclassified,2021aeyr
44,Unclassified,2021aeyz
44,Unclassified,2021aezf
44,Unclassified,2021afdw
44,Unclassified,2021abno
44,Unclassified,2021ackv
44,Unclassified,2021actd
44,Unclassified,2021acyl
44,Unclassified,2021acyp
44,Unclassified,2021acyx
44,Unclassified,2021adcf
44,Unclassified,2021adch
44,Unclassified,2021adco
44,Unclassified,2021adda
44,Unclassified,2021advl
44,Unclassified,2021aecw
44,Unclassified,2021afbr
44,Unclassified,2021afey
44,Unclassified,2021affn
44,Unclassified,2021acqe
44,Unclassified,2021acwl
44,Unclassified,2021acwn
44,Unclassified,2021aede
44,Unclassified,2021abxf
44,SNIa,2021abzn
44,SNIc,2021acpd
44,Unclassified,2021abxb
44,Unclassified,2021abti
44,Unclassified,2021acsu
44,Unclassified,2021addj
44,Unclassified,2021adfk
44,Unclassified,2021ahhf
44,Mdwarf,2021abpq
44,Unclassified,2021acpb
44,Unclassified,2021acpc
44,SNIa,2021acnn
44,Unclassified,2021aejr
44,Unclassified,2021abyh
44,SNII,2021abyl
44,Unclassified,2021acah
44,Unclassified,2021actc
44,Unclassified,2021addy
44,Unclassified,2021adka
44,Unclassified,2021adzd
44,SNIa,2021abht
44,Unclassified,2021abiw
44,Unclassified,2021acus
44,Unclassified,2021aczu
44,Unclassified,2021adbf
44,Unclassified,2021addi
44,Unclassified,2021adfs
44,Unclassified,2021adns
44,Unclassified,2021adrg
44,SNIa,2021adsn
44,Unclassified,2021aedb
44,Unclassified,2021aedf
44,Unclassified,2021adhn
44,Unclassified,2021abja
44,SNII,2021aboj
44,Unclassified,2021acwd
44,SNIa,2021adah
44,Unclassified,2021adkb
44,Unclassified,2021adym
44,Unclassified,2021abpk
44,Unclassified,2021abyf
44,Unclassified,2021abzb
44,Unclassified,2021abzc
44,Unclassified,2021adin
44,Unclassified,2021adjy
44,Unclassified,2021adkc
44,Unclassified,2021abip
44,Unclassified,2021abiq
44,SNIa,2021aboy
44,CV,2021abwn
44,SNIa,2021abzi
44,SNIa,2021acvk
44,Unclassified,2021acye
44,Unclassified,2021adag
44,Unclassified,2021adgx
44,Unclassified,2021adpa
44,Unclassified,2021abff
44,Unclassified,2021abpj
44,Unclassified,2021abtx
44,Unclassified,2021acet
44,Unclassified,2021acwc
44,Unclassified,2021adff
44,Unclassified,2021adgs
